ID,ROA(A),ROA(B),ROA(C),Operating Gross Margin,Realized Sales Gross Margin,Cash flow rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Operating Profit Per Share,Per Share Net profit before tax,Debt ratio %,Net worth/Assets,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Operating profit per person,Working Capital to Total Assets,Cash/Total Assets,Current Liability to Assets,Retained Earnings to Total Assets,Total expense/Assets,CFO to Assets,Current Liability to Current Assets,Operating Funds to Liability,Net Income to Total Assets,Gross Profit to Sales,Equity to Liability,Bankrupt?
63,0.5529328391,0.5401252744,0.4822795301,0.6190489918,0.6190201646,0.4622279258,0,0.1656483081,0.1656483081,0.1656483081,0.2169802401,0.3183843814,0.1020275222,0.1721774497,0.1520996463,0.8479003537,0.1019834872,0.1711409396,0.3964858325,0.7561466133,0.04146089838,0.07473307437,0.9316386477,0.04054640916,0.5703938957,0.04458263254,0.3418321331,0.8028366235,0.619044363,0.0238659907,0
64,0.5267662451,0.5150703999,0.4641934383,0.6059326309,0.6058749766,0.4609462939,0,0.1710420968,0.1710420968,0.1710420968,0.2106457408,0.3168989177,0.09738620633,0.1674324019,0.1583880037,0.8416119963,0.09716318986,0.1667068849,0.3939870197,0.7562447034,0.03885512899,0.08933666608,0.9295742059,0.02662194369,0.5609167144,0.04510880744,0.3399343445,0.7905193591,0.6059335851,0.02277434872,0
65,0.5405582207,0.5287756304,0.4758933359,0.6007365341,0.6007365341,0.464433876,0.09788440126,0.1741603809,0.1741603809,0.1741603809,0.2157511582,0.3192332178,0.09689764677,0.1718008586,0.1005532545,0.8994467455,0.09681306691,0.1707865169,0.3933312227,0.834827305,0.09195413088,0.04497955407,0.9337182165,0.01987924374,0.5773275065,0.01550196697,0.3445192432,0.8000338653,0.600731528,0.03774776151,0
66,0.5145006542,0.5279725895,0.4735046068,0.5951224434,0.5951224434,0.4618068661,0,0.1727697948,0.1727697948,0.1727697948,0.2088493902,0.3178538587,0.09201205114,0.1652481735,0.08579980047,0.9142001995,0.09199276955,0.164278712,0.3885710409,0.7906309652,0.06777362338,0.06503200199,0.9275216955,0.01184512801,0.5670987533,0.02855156127,0.341547439,0.7843189118,0.595122147,0.0446402137,0
67,0.5539686001,0.5514749184,0.5035343441,0.6203966618,0.6203966618,0.46920309,0.2948679016,0.1762251907,0.1762251907,0.1762251907,0.2225583814,0.3224163542,0.1086230763,0.1779016344,0.1133113644,0.8866886356,0.1085381145,0.1768418671,0.4033603944,0.8005995253,0.004262318492,0.04563344086,0.932855984,0.05007067384,0.5978001549,0.02163919351,0.3496311769,0.8080471227,0.6203942267,0.03318426025,0
68,0.5459005669,0.53027464,0.4783308146,0.6041021058,0.6041021058,0.461714602,0,0.1860857107,0.1860857107,0.1860857107,0.2181147773,0.3176770178,0.09583910105,0.1731565866,0.06542310367,0.9345768963,0.09583597961,0.1721514215,0.3939304855,0.7580278878,0.003930077776,0.03155618159,0.941790765,0.00637252851,0.5655075747,0.03818926652,0.3410880991,0.8034443568,0.6041027625,0.05897116219,0
69,0.5490623637,0.5455324161,0.4963681568,0.6124259502,0.612397123,0.4675859524,0.3419374431,0.1868442122,0.1868442122,0.1868442122,0.2201002175,0.3243969725,0.1082159433,0.1769224976,0.1400066511,0.8599933489,0.1081879916,0.1759444989,0.3938739513,0.8034081866,0.03597788131,0.05760915571,0.9406928635,0.04473555339,0.5977780214,0.02377858042,0.3479634972,0.8029885331,0.6124265313,0.02623358823,0
70,0.5881487135,0.5892178382,0.5448252328,0.600635639,0.600635639,0.4716757673,0.2361575058,0.1835152332,0.1835152332,0.1835152332,0.2349437459,0.3292070453,0.1191271069,0.1910823228,0.1027904586,0.8972095414,0.1190987998,0.1899932132,0.4241423758,0.7814327048,0.02710260267,0.07669583137,0.9426196853,0.01692246237,0.637827388,0.03327850753,0.362389959,0.8279846725,0.6006334926,0.03687092574,0
71,0.5697230702,0.5630922426,0.5200604495,0.6367849061,0.6367849061,0.4722125764,0.2858588926,0.1761409127,0.1761409127,0.1761409127,0.2257729035,0.3251750725,0.109274489,0.1824207276,0.08208120446,0.9179187955,0.1087172472,0.1809667446,0.3943036114,0.7992052958,0.08264835679,0.06074385132,0.9398878373,0.09909853349,0.6257059121,0.02542365185,0.3631446176,0.8184857535,0.6367806332,0.04676411844,0
72,0.5463911906,0.5377696879,0.4888119729,0.6239856441,0.6239063694,0.4858626272,0.281101326,0.1870549071,0.1870549071,0.1870549071,0.2198165832,0.3234773997,0.0991775914,0.1764705882,0.09849744535,0.9015025546,0.09914993405,0.1755297489,0.3971303227,0.7753064412,0.00494093963,0.0156023961,0.9400561328,0.02462573932,0.6008407187,0.01751619234,0.3518650925,0.8050478664,0.6239830135,0.03859359386,0
73,0.5806803314,0.5742812784,0.5323940916,0.6088657951,0.6088657951,0.4684783976,0.2658163782,0.1912688045,0.1912688045,0.1912688045,0.2360782831,0.3247152861,0.1189642537,0.1907810499,0.09417419959,0.9058258004,0.1181461397,0.189088304,0.4052260238,0.8891901313,0.2408954783,0.06345622374,0.9424469541,0.03539784084,0.6063898212,0.0138816324,0.3541479479,0.8240622317,0.6088623956,0.04047951248,0
74,0.5663977322,0.5763691846,0.525032906,0.6193300566,0.6193300566,0.4685958246,0.1879744913,0.1798070035,0.1798070035,0.1798070035,0.227569254,0.3289594681,0.1102516082,0.1822700911,0.1290322581,0.8709677419,0.1102073054,0.1812759219,0.3942696909,0.7564825702,0.04910264841,0.0997590215,0.9384160262,0.05033036223,0.6312481362,0.04531529955,0.3565441107,0.8143827861,0.6193256835,0.02875355937,0
75,0.5472634104,0.5358959259,0.4895432165,0.6075397455,0.6075397455,0.4603440611,0.3629922057,0.1889511609,0.1889511609,0.1889511609,0.2185875012,0.3139633586,0.1035746275,0.1747382692,0.1966623333,0.8033376667,0.1035468269,0.173772717,0.3950272495,0.7764955973,0.1311842666,0.111648055,0.9394905445,0.02267043646,0.5537922953,0.03833142029,0.3389413144,0.798860819,0.6075390116,0.0176010295,0
76,0.5648168338,0.5588628942,0.5125530152,0.6039003157,0.6039003157,0.4623017371,0.1301751189,0.175677384,0.175677384,0.175677384,0.2269074407,0.3206125769,0.1132643922,0.1812909543,0.1820600417,0.8179399583,0.113276988,0.1802956036,0.3986115194,0.7319552774,0.0218445779,0.1565051351,0.935860147,0.02377079331,0.5778603159,0.05580315603,0.3429142856,0.8094260076,0.6038959229,0.01932684042,0
77,0.5469908417,0.5361100701,0.481938283,0.6188111676,0.6187679269,0.4619712639,0,0.1668281994,0.1668281994,0.1668281994,0.2168856954,0.3181014359,0.09421056917,0.1718008586,0.1566647519,0.8433352481,0.09441920302,0.1704471759,0.3913072974,0.7279516785,0.007775608857,0.06506719768,0.9326088365,0.02676371328,0.5680868848,0.07886108047,0.3413427494,0.7996867018,0.6188092251,0.02306535861,0
78,0.5823157436,0.5825793672,0.5401452737,0.6255999654,0.6255999654,0.4698640363,0.2650065796,0.1863385445,0.1863385445,0.1863385445,0.2324855819,0.3274386362,0.1156257634,0.1898772313,0.08933700154,0.9106629985,0.1140505154,0.1872256994,0.3974808349,0.7673304513,0.04696884553,0.08024588667,0.9470717892,0.04400424877,0.6276947837,0.03914525738,0.3620743629,0.8254857141,0.6255957738,0.04279643555,0
79,0.563126908,0.5701590021,0.5230341735,0.6071649923,0.6071505787,0.4934349916,0.2763437595,0.1782478614,0.1782478614,0.1782478614,0.2235983738,0.3273678998,0.1062617051,0.1784288619,0.04005804638,0.9599419536,0.106233817,0.177437599,0.3990298727,0.8549614305,0.1840537935,0.03003597831,0.9377597348,0.02179598902,0.654761334,0.009757949744,0.40517924,0.8137688168,0.6071607578,0.09508723923,0
80,0.5634539904,0.5520102789,0.5059230732,0.6028697444,0.602711195,0.4718267448,0.2572122684,0.1821667861,0.1821667861,0.1821667861,0.2236929186,0.3222395133,0.09592052764,0.1799352263,0.07186262358,0.9281373764,0.09587669158,0.1789985672,0.3923927546,0.8096887274,0.02305322727,0.03607650509,0.937901496,0.01610220647,0.5997479061,0.01698442883,0.3553300001,0.8136073371,0.6028673678,0.05361032338,0
81,0.4927496729,0.4820921891,0.4327499634,0.6040156243,0.6040156243,0.4542345017,0,0.1586110994,0.1586110994,0.1586110994,0.1983549211,0.2997807173,0.08281084602,0.1566618965,0.1850832905,0.8149167095,0.08280000651,0.1556971571,0.3842631329,0.7658777412,0.004204831937,0.1716649673,0.9203230436,0.05854022347,0.4510147739,0.04394613408,0.3215834455,0.7693180305,0.6040122743,0.01894770866,1
82,0.4870802442,0.5346110605,0.4806220446,0.6178670779,0.6178670779,0.4698522936,0,0.1533858666,0.1533858666,0.1533858666,0.2165075163,0.3261653816,0.1034932009,0.1556074414,0.1992320948,0.8007679052,0.1034491182,0.1545961843,0.3948915674,0.7517030788,0.03395460612,0.0728843972,0.8906348025,0.08328430246,0.6218606634,0.04747938257,0.3495952468,0.7660352221,0.6178654171,0.01732383575,0
83,0.5415939817,0.5346110605,0.4800857992,0.597904265,0.597904265,0.4651719886,0,0.1808604779,0.1808604779,0.1808604779,0.2189656802,0.3245738134,0.0991775914,0.1722527679,0.1389182816,0.8610817184,0.09871024476,0.171020285,0.3935573596,0.7713702838,0.01421839138,0.1079964082,0.9354908581,0.02436203546,0.6024701889,0.03973574501,0.3490617051,0.8002605269,0.5979013606,0.02647093769,0
84,0.5347797645,0.5278119814,0.4746745966,0.6052912265,0.6052912265,0.4702549005,0.08624354692,0.1819560912,0.1819560912,0.1819560912,0.2154675239,0.3216736224,0.09600195424,0.17089704,0.0487045379,0.9512954621,0.09596625792,0.1699042305,0.3923249135,0.8361602794,0.1499714091,0.04138319588,0.9426447149,0.03182487552,0.5987960838,0.01447329161,0.3611642098,0.798238385,0.6052892632,0.07890032171,0
85,0.5242040994,0.5204775416,0.4644859357,0.5962611165,0.5962611165,0.4599599071,0,0.165859003,0.165859003,0.165859003,0.2111184646,0.315024404,0.09323345004,0.1661519922,0.1470205883,0.8529794117,0.09321412868,0.1651383757,0.3912620701,0.8140596079,0.00736273803,0.1341814178,0.9292817164,0.03086674943,0.5468657903,0.03153245245,0.3369298462,0.7896357749,0.596259442,0.02481635032,0
86,0.5520606193,0.5399111301,0.4893482182,0.6062136958,0.6062136958,0.4707480939,0.05182710801,0.1768994143,0.1768994143,0.1768994143,0.2208565756,0.321779727,0.09494340852,0.1760939971,0.1302113251,0.8697886749,0.09489960428,0.1750923761,0.3916804233,0.7539529696,0.004134722138,0.02960717437,0.9352563057,0.02348807529,0.5905220019,0.04277564611,0.3467821601,0.8071760887,0.6062149931,0.02846361687,0
87,0.5417030092,0.5323090101,0.4776970702,0.6198633592,0.6200579426,0.4618991302,0,0.1675867009,0.1675867009,0.1675867009,0.2158457029,0.3184197496,0.09950329778,0.1707464036,0.1596880007,0.8403119993,0.09948377221,0.1697911168,0.3949707153,0.7243314373,0.05943365685,0.1134771337,0.9324747835,0.03954818162,0.569969054,0.06523399515,0.3416947528,0.7980761429,0.6198607361,0.02256282298,0
88,0.5372328827,0.5150168639,0.4631696973,0.6015509016,0.6016085559,0.4634927824,0.1645915578,0.1726012389,0.1726012389,0.1726012389,0.2114020989,0.3197637405,0.09323345004,0.17089704,0.1611089277,0.8388910723,0.09335254938,0.1698514441,0.3901653061,0.7733739411,0.03881896556,0.06147242256,0.9298099358,0.02242138233,0.5765931811,0.03411533325,0.3429586226,0.7973695579,0.6015465504,0.02232874707,0
89,0.5291648495,0.5222442315,0.4685808999,0.5988988022,0.5988988022,0.4649740402,0,0.1776157768,0.1776157768,0.1776157768,0.2144275314,0.3202588951,0.09510626171,0.1687881298,0.1127067146,0.8872932854,0.09508687935,0.1678153985,0.391850026,0.8415066764,0.1064208287,0.05473892256,0.9314557326,0.02137254289,0.5828266961,0.01679011868,0.3456103623,0.7939996003,0.5988976421,0.03337627381,0
90,0.512047536,0.5314524332,0.4766733291,0.5924991712,0.5924991712,0.4613522559,0,0.1655640302,0.1655640302,0.1655640302,0.2099839274,0.3175001768,0.08810357463,0.1655494464,0.0919369955,0.9080630045,0.08811698992,0.1645878893,0.3841500644,0.7922694448,0.05663718732,0.08600507218,0.926685637,0.0137134051,0.5642892515,0.03127412626,0.3405620792,0.7834314735,0.5924989492,0.04152697329,0
91,0.5759376363,0.5668933026,0.5216204358,0.6204543161,0.6204543161,0.4749519807,0.2299827918,0.179048502,0.179048502,0.179048502,0.2288928808,0.327403268,0.1154629102,0.1855087746,0.1041811531,0.8958188469,0.1153288713,0.1844355629,0.4077926777,0.8029034555,0.006449691347,0.05306933986,0.9372565392,0.05115389736,0.6315675291,0.02290532156,0.3602797786,0.8217005519,0.620449553,0.03634648287,0
92,0.563126908,0.5614326249,0.50514308,0.6027832629,0.6027832629,0.4683408403,0.004858791376,0.1894989676,0.1894989676,0.1894989676,0.2291765151,0.320435736,0.09559482127,0.1781275891,0.05925567615,0.9407443239,0.09559985018,0.1769172762,0.39294679,0.7611566014,0.007233985684,0.03116106881,0.9480812494,0.01359613529,0.5848368592,0.03500276031,0.3507909185,0.8138639086,0.6027796215,0.06511087885,0
93,0.5429568251,0.5422131806,0.4886169746,0.6096729558,0.6096873694,0.4718418426,0.1246077538,0.1857064599,0.1857064599,0.1857064599,0.2188711355,0.3291716772,0.1030046413,0.1736838141,0.1252834296,0.8747165704,0.1029605745,0.1727019079,0.3932068474,0.7994904819,0.03595844642,0.0646101433,0.9417126873,0.04545268916,0.6273443855,0.02609474134,0.3560479505,0.8015316321,0.6096699869,0.02971537572,0
94,0.5659616223,0.5641629638,0.5129917613,0.5967800055,0.5967800055,0.4815295706,0.1627695111,0.182335342,0.182335342,0.182335342,0.2270965302,0.3362806819,0.1086230763,0.1824960458,0.110681138,0.889318862,0.1086195385,0.1815323128,0.4128129169,0.7908003952,0.03397710218,0.06196936155,0.9390971455,0.01472195062,0.6806107629,0.02793638449,0.3727275089,0.8164876871,0.5967779785,0.03404644283,0
95,0.5860226777,0.5799561004,0.5298591137,0.6376064803,0.6376064803,0.470897394,0.1423220974,0.180607644,0.180607644,0.180607644,0.2324855819,0.3263068544,0.1131829656,0.1868645025,0.09302536506,0.9069746349,0.1124708909,0.1852575221,0.3947898057,0.7820429597,0.08905946763,0.06942525481,0.9429566699,0.09411869784,0.6258918643,0.03201707454,0.3606749772,0.8278786722,0.6376054771,0.04101110363,0
96,0.53281727,0.5240644574,0.4741871009,0.6205263841,0.6203822482,0.4859163081,0.6429800587,0.1935864481,0.1935864481,0.1935864481,0.2149948,0.3216736224,0.09820047227,0.171574904,0.04782779575,0.9521722043,0.09818098914,0.1705979941,0.3961240135,0.7738783092,0.00861815476,0.01212574524,0.9392967571,0.02791587016,0.5930512272,0.01548831717,0.358008683,0.7972573944,0.6205263678,0.08028880337,0
97,0.5707043175,0.543551582,0.4968069029,0.6028481241,0.6028481241,0.4592905731,0.1912136856,0.1902153302,0.1902153302,0.1902153302,0.2241656424,0.3156610313,0.1065874114,0.1846049559,0.09145327569,0.9085467243,0.105387008,0.1827991856,0.3978878813,0.8733775218,0.05975741465,0.06080844447,0.9429931443,0.03276646563,0.5526980325,0.01468576013,0.3367148952,0.8196586943,0.6028482192,0.0417610659,0
98,0.5715220235,0.5718186198,0.5268853898,0.6195750876,0.6195678808,0.4760423744,0.2632857577,0.1823774809,0.1823774809,0.1823774809,0.2295546941,0.3402419184,0.1144857911,0.1876176847,0.1207787889,0.8792212111,0.1144413503,0.186675213,0.3943036114,0.7686920262,0.04296293789,0.09780587862,0.9411803307,0.04704132627,0.6974641721,0.04000546222,0.3744167685,0.8200553037,0.6195746903,0.03093942345,0
99,0.5481901439,0.5355747096,0.4842782626,0.6051831246,0.6051831246,0.4628200934,0,0.1933757532,0.1933757532,0.1933757532,0.2236929186,0.322168777,0.0977933393,0.1760939971,0.1958158237,0.8041841763,0.0978145814,0.1751300807,0.3929015626,0.7837794976,0.1514942757,0.09820852979,0.9416912372,0.02342624221,0.5776202916,0.03501871798,0.3427198186,0.8018092192,0.6051807141,0.01769654953,0
100,0.565416485,0.5586487499,0.5138205041,0.6026823679,0.6026823679,0.464199022,0.1951614536,0.1770679702,0.1770679702,0.1770679702,0.2286092465,0.3252458089,0.1107401677,0.183927092,0.1609879977,0.8390120023,0.1107447034,0.1829801674,0.3982383935,0.750246662,0.03245725046,0.1473720976,0.9372778798,0.02618692008,0.6029548421,0.04846768274,0.3480308714,0.8137092242,0.6026791425,0.02235051509,0
101,0.5496075011,0.5376090797,0.4834007702,0.615928451,0.6159212442,0.4608439647,0.006680838142,0.1664068097,0.1664068097,0.1664068097,0.2193438593,0.3171111268,0.09168634476,0.1741357234,0.1593252109,0.8406747891,0.09230218053,0.1724228942,0.389735646,0.7378682455,0.01175541008,0.05189627711,0.9341382406,0.02349304674,0.5619285416,0.06634848032,0.3401348877,0.8043068925,0.6159274073,0.02262155588,0
102,0.5832969908,0.5825793672,0.5384390387,0.6229190389,0.6229190389,0.4744403345,0.2374734285,0.1849479584,0.1849479584,0.1849479584,0.2313510447,0.3276862135,0.1137529517,0.1876176847,0.0708044865,0.9291955135,0.1131548521,0.185928663,0.3976391307,0.7807388365,0.08532351503,0.05938661612,0.9435432622,0.04568594916,0.6366525194,0.03076872635,0.3711386518,0.8262470347,0.6229157854,0.05441566131,0
103,0.5552769298,0.5533486803,0.5027056013,0.6057524611,0.6056587728,0.472068309,0.2064986335,0.175677384,0.175677384,0.175677384,0.2201002175,0.3215321497,0.102271802,0.1758680425,0.09211839042,0.9078816096,0.1022359014,0.1747077898,0.3964292983,0.8298892508,0.1420063363,0.02966618423,0.9350671872,0.0160838651,0.5942439627,0.01201077767,0.350434648,0.8070927875,0.6057541197,0.04144209135,0
104,0.5554949847,0.5448899834,0.4960269098,0.6010896669,0.6009022903,0.4583410919,0.2273509465,0.1809447558,0.1809447558,0.1809447558,0.2218020233,0.3158378723,0.09461770214,0.1776003615,0.08138585724,0.9186141428,0.0945901933,0.176600558,0.391556048,0.8147124712,0.02791327915,0.04396312245,0.9377448321,0.01557089278,0.5520544246,0.01827497411,0.3360163487,0.8096354991,0.6010862311,0.04717259679,0
105,0.5622546882,0.5553295144,0.5043630868,0.604858819,0.604858819,0.4638584837,0.2622735095,0.1846951245,0.1846951245,0.1846951245,0.2251110901,0.3269081135,0.1208370654,0.1815169089,0.1917646703,0.8082353297,0.1208331298,0.1805444537,0.395943104,0.749584605,0.008967565846,0.1378553009,0.9344947154,0.02539231339,0.5961484904,0.04873656678,0.3457667696,0.8050412374,0.6048563821,0.01815015213,1
106,0.5369058003,0.5238503132,0.4706771316,0.5976520273,0.5976520273,0.4615585919,0,0.1771101091,0.1771101091,0.1771101091,0.214616621,0.3178184905,0.09950329778,0.1703698125,0.196390241,0.803609759,0.09947562981,0.169361285,0.3999909545,0.7293835282,0.01223914103,0.06176814265,0.9315478452,0.00660891762,0.5655388376,0.07817359292,0.3407998158,0.7964832033,0.5976538609,0.01763349171,1
107,0.5828063672,0.5599336153,0.4961244089,0.6073235417,0.6073235417,0.4660627563,0,0.2203025578,0.2203025578,0.2203025578,0.2375909993,0.3224517224,0.1043074668,0.1905550953,0.1345648033,0.8654351967,0.1043203544,0.1896387904,0.4023314715,0.7576913006,0.01711487732,0.0363415038,0.9400107669,0.01071587619,0.5804237526,0.03959899787,0.3442784258,0.8216497619,0.6073210945,0.02743408839,0
108,0.5914195377,0.5892713743,0.522741676,0.6061200075,0.6061200075,0.4696660879,0,0.2262441532,0.2262441532,0.2262441532,0.2524345277,0.3309047181,0.1103330348,0.1953001431,0.1316624845,0.8683375155,0.1103050141,0.1943292361,0.3981253251,0.7603861494,0.01678161283,0.05380175824,0.9430717569,0.01367666103,0.6060116473,0.04010273492,0.3503383393,0.8255187964,0.606115649,0.02811575251,0
109,0.5315089403,0.4995449435,0.4463023449,0.5957710546,0.5957710546,0.4635498184,0,0.1769415532,0.1769415532,0.1769415532,0.2080930321,0.3186319587,0.09217490432,0.1679596294,0.09369047979,0.9063095202,0.09217190223,0.166948194,0.3851676805,0.7561695184,0.03495490585,0.04072728718,0.9317173318,0.01849060471,0.5727685299,0.04183866611,0.3433128479,0.7941105297,0.5957701041,0.04070064023,0
110,0.5045246402,0.4975105734,0.438746161,0.5956629528,0.5957710546,0.4615686571,0,0.1765201635,0.1765201635,0.1765201635,0.2010967193,0.3178538587,0.08859213419,0.1563606236,0.1480182604,0.8519817396,0.08858924878,0.1553427343,0.3885371204,0.7374582929,0.01344430886,0.09953262894,0.924905685,0.02586383695,0.5662552975,0.05669470068,0.3410004908,0.7776337777,0.5956604595,0.02462429992,0
111,0.5491713912,0.5595053268,0.5032418466,0.6038931089,0.6038931089,0.463967523,0,0.1797227255,0.1797227255,0.1797227255,0.2203838518,0.3205772087,0.1005618435,0.1740604052,0.1153369411,0.8846630589,0.1005341411,0.1731015761,0.3935686665,0.8024696376,0.02310342193,0.08036139247,0.9345347816,0.02410114056,0.5838187279,0.027984906,0.345765185,0.8042148623,0.6038942701,0.03255009602,0
112,0.5227322285,0.5089137534,0.4541997758,0.5950647891,0.5950647891,0.4678174513,0,0.1935443091,0.1935443091,0.1935443091,0.2114966437,0.319268586,0.09176777135,0.1669804926,0.02736040149,0.9726395985,0.09174035533,0.1659829575,0.3874855838,0.8186606035,0.03393060376,0.02115763663,0.9367221786,0.01682298921,0.5773683296,0.01043562563,0.3534949472,0.7910339638,0.5950635371,0.1348009247,0
113,0.5348342782,0.5329514428,0.4793545556,0.5985744966,0.5985744966,0.4765104049,0.07116104869,0.1869284902,0.1869284902,0.1869284902,0.2161293372,0.3223456179,0.09632766061,0.1709723582,0.04855337546,0.9514466245,0.09630823847,0.170024885,0.3928224147,0.8105896239,0.0539788514,0.02581457537,0.9322667666,0.01787376906,0.6012228202,0.01335881847,0.3626872089,0.7983682601,0.5985754924,0.0791647084,0
114,0.5824792848,0.5865945714,0.5507239312,0.6046426152,0.6046426152,0.4746097649,0.2825184735,0.182208925,0.182208925,0.182208925,0.2305946866,0.3262714862,0.1144043645,0.1857347292,0.06391147928,0.9360885207,0.1144250655,0.1847975266,0.4524321024,0.7826807915,0.01018641573,0.05518220179,0.9447963239,0.01029279025,0.6324549162,0.02922454,0.3722684137,0.823788524,0.6046420242,0.06036364785,0
115,0.5413759267,0.5451576637,0.5011943645,0.6014644201,0.6014644201,0.472335036,0.2852515437,0.1860857107,0.1860857107,0.1860857107,0.2170747849,0.3235127679,0.09860760524,0.1737591323,0.06119055537,0.9388094446,0.09863696321,0.1728150215,0.3972320843,0.8100455377,0.02730893865,0.04287357709,0.9355007751,0.03079988474,0.6083339577,0.01885952007,0.3618835046,0.8023615242,0.601461155,0.06304888711,0
116,0.5703772351,0.54167782,0.485594501,0.6032372908,0.6033598063,0.4681311492,0,0.180565505,0.1809868948,0.1809868948,0.2159402477,0.322557827,0.1072388242,0.1792573624,0.141608973,0.858391027,0.1072109043,0.1781313626,0.4189638407,0.7729506917,0.07640396181,0.04190889805,0.9356125988,0.02165470264,0.5909213673,0.03022600273,0.3463899952,0.8121595146,0.6032345056,0.02589998937,0
117,0.5519515918,0.5352534932,0.4794520548,0.6003689877,0.6004482624,0.462266509,0,0.1793013358,0.1793013358,0.1793013358,0.2166966058,0.3180660678,0.09543196808,0.1721021315,0.1107718354,0.8892281646,0.09545328708,0.1710730714,0.392799801,0.7803353648,0.0358088173,0.04236716748,0.9335085713,0.01230013493,0.5680242885,0.02702432444,0.3416060238,0.8014252618,0.6003677846,0.03400974848,0
118,0.5466092455,0.5355747096,0.484229513,0.6054065351,0.6054065351,0.463145534,0.2108513007,0.1812397286,0.1812397286,0.1812397286,0.217831143,0.3197637405,0.09942187118,0.1741357234,0.104362548,0.895637452,0.09945120263,0.1731241988,0.3936930418,0.803355858,0.1154079707,0.08879853836,0.9406325544,0.02080060778,0.5790588247,0.02895447,0.3448900522,0.802731335,0.6054078162,0.03627591822,0
119,0.4104884431,0.4295733176,0.3849266319,0.5862652964,0.5862652964,0.4568111858,0,0.1567148456,0.1567148456,0.1567148456,0.1814314078,0.3114522176,0.0790652227,0.1446862996,0.138011307,0.861988693,0.07906264758,0.1436694065,0.3847267136,0.6965347842,0.03587060577,0.1385592515,0.896988131,0.04222569616,0.5058933922,0.08584572647,0.3275452131,0.7197035181,0.5862668862,0.02666191956,0
120,0.5322721326,0.5314524332,0.4793545556,0.6066821372,0.6067469984,0.4660375934,0,0.1726433779,0.1726433779,0.1726433779,0.2082821216,0.3241847634,0.09868903184,0.1685621752,0.1537019681,0.8462980319,0.09857996645,0.1675891713,0.3932633817,0.7446754752,0.03843743419,0.09133026538,0.9300787061,0.03383461637,0.6039645896,0.05208823707,0.3485746357,0.7923925602,0.606677665,0.02358331482,0
121,0.5040340166,0.5069864554,0.450397309,0.5946395883,0.5946395883,0.4626338878,0,0.1787535291,0.1787535291,0.1787535291,0.20487851,0.3184551178,0.08761501506,0.1607290804,0.1156090335,0.8843909665,0.08762844627,0.1597164618,0.3890911558,0.7781157115,0.06973791929,0.05025733509,0.9270510038,0.01720229463,0.5703845288,0.02991853462,0.3421926325,0.7805543289,0.5946410214,0.03246357697,0
122,0.5517880506,0.5711761872,0.5171842246,0.6063073841,0.6063073841,0.4732023183,0.1769409859,0.1770679702,0.1770679702,0.1770679702,0.2187765907,0.324892127,0.09982900415,0.1747382692,0.07703237899,0.922967621,0.09968733206,0.1737802579,0.3927771873,0.8106112793,0.03061723661,0.05518240682,0.9348352286,0.02489482337,0.6252313404,0.02171360968,0.3643508375,0.8063179641,0.6063026797,0.04992801642,0
123,0.5505342346,0.5424273248,0.4926631892,0.6040228311,0.6040228311,0.476869396,0.2261362486,0.1976317896,0.1976317896,0.1976317896,0.2210456651,0.3435311594,0.09624623402,0.1772990886,0.09257187774,0.9074281223,0.09619424496,0.1763290853,0.3921553108,0.8657395011,0.5211094652,0.09688385449,0.957603554,0.02102625372,0.7036539274,0.02061797647,0.3862721433,0.8744516412,0.6040222666,0.04122045412,0
124,0.6078826864,0.5474597141,0.5000731244,0.6133123856,0.6133123856,0.5459634467,0.1033505416,0.1826303148,0.1826303148,0.1826303148,0.2218020233,0.327792318,0.1016203892,0.1898772313,0.08867188681,0.9113281132,0.1016415067,0.1888846995,0.3975825965,0.8407129263,0.0500456164,0.008558671024,0.9465182947,0.00780710551,0.6350380429,0.003688398474,0.3647395248,0.8346551609,0.6133129929,0.0431386825,0
125,0.5818796337,0.5761015044,0.5047530834,0.605132677,0.605132677,0.4638064803,0,0.2260755973,0.2260755973,0.2260755973,0.2472345656,0.322168777,0.1050403062,0.1873917301,0.139069444,0.860930556,0.1050450274,0.1861247266,0.398419303,0.7518004191,0.008579368596,0.05988518147,0.9400056295,0.01090031922,0.5780267944,0.04720366671,0.3436330991,0.8203943627,0.6051281689,0.02643801803,0
126,0.5945268208,0.5891643022,0.5276166334,0.6028697444,0.6028697444,0.4581750166,0,0.197126122,0.197126122,0.197126122,0.2412782452,0.3114522176,0.09608338083,0.1898019131,0.1243462225,0.8756537775,0.09607210904,0.1886660131,0.3923475272,0.7381969495,0.05210654889,0.09437849269,0.9428309198,0.0160507618,0.5364621089,0.0566404647,0.333706873,0.8345404742,0.6028697563,0.0299602922,0
127,0.5884757959,0.5857915306,0.5329790864,0.6053560876,0.6053560876,0.4738297141,0.1067921854,0.1764358856,0.1764358856,0.1764358856,0.2290819703,0.326236118,0.1099259018,0.1836258191,0.08310910905,0.916890891,0.1099060368,0.1826559083,0.3996291355,0.8267877877,0.1630398603,0.05965574585,0.9415472568,0.01774444513,0.6335875047,0.01979228339,0.3657438258,0.8264857651,0.6053552165,0.04616002484,0
